Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time
普陀,武宁,曹杨路280弄,33,3300元/月 (季付价),高楼层/7层,1室0厅,西,今天,1年以内,无,暂无数据,民水,民电,4,371,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/hdic-frame/d48c391a-8db3-4ba7-933b-c884b40d0c22.png.780x439.jpg,2019-07-13 11:07:07
浦东,曹路,金海华城华美新苑,110,7000元/月 ,低楼层/11层,4室1厅,南,今天,暂无数据,暂无数据,暂无数据,暂无数据,民电,1,958,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/90697848-f238-4655-ad75-ca274a2b35d4.png.780x439.jpg,2019-07-13 11:07:11
杨浦,新江湾城,新江湾时代花园,88,6500元/月 ,低楼层/6层,2室2厅,南,今天,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c3fd9387-b6f8-47e7-9a56-41702b4396ad.jpg.780x439.jpg,2019-07-13 11:07:14
奉贤,南桥,上院,87,2800元/月 ,高楼层/17层,2室1厅,南,2天前,暂无数据,暂无数据,暂无数据,民水,民电,1,623,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2f69e8ac-dfbd-469a-92ec-efff9abaef9a.jpg.780x439.jpg,2019-07-13 11:07:18
静安,南京西路,化工小区(静安),41,6300元/月 (季付价),中楼层/7层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,4,351,1,0,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/71986d0a-19fc-42ca-a056-7ec669cff16c.jpg.780x439.jpg,2019-07-13 11:07:36
黄浦,蓬莱公园,中福花苑,101,10300元/月 ,高楼层/19层,2室2厅,南,1天前,暂无数据,有,暂无数据,民水,民电,2,291,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/55aba925-1de4-4ee2-a2d5-c49a913dca69.jpg.780x439.jpg,2019-07-13 11:07:40
黄浦,五里桥,北蒙三小区,30,4800元/月 ,高楼层/7层,1室0厅,南,1天前,暂无数据,有,暂无数据,民水,民电,4,386,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/prod-afbd2210-bca6-4465-9837-7882670506cd.png.780x439.jpg,2019-07-13 11:07:44
浦东,外高桥,海高一村,38,3300元/月 (月付价),高楼层/6层,1室1厅,南,5天前,1~2年,无,暂无数据,民水,民电,2,264,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/6e16320b-dec1-49b6-a161-c9f43b1c9b23.jpg.780x439.jpg,2019-07-13 11:07:47
黄浦,五里桥,北蒙三小区,36,7300元/月 ,低楼层/7层,2室1厅,南,今天,暂无数据,无,暂无数据,民水,民电,4,386,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8ec2d928-6602-4103-9bc6-d57afe28fc99.jpg.780x439.jpg,2019-07-13 11:07:51
浦东,三林,凌兆新村(上浦路69弄),41,4500元/月 ,低楼层/6层,1室1厅,南,2天前,暂无数据,无,暂无数据,民水,民电,2,409,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-c1702227-b0ba-45b1-9f0b-a71607910e0c.jpg.780x439.jpg,2019-07-13 11:07:55
宝山,共富,共富花园,45,3300元/月 ,高楼层/6层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,1,943,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c1a23535-1a83-44a2-b1da-b52179fe17ed.jpg.780x439.jpg,2019-07-13 11:07:58
徐汇,长桥,长桥二村,50,4500元/月 ,中楼层/6层,2室1厅,南,今天,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/31f654b3-4f26-414c-ad64-8bfbe1afc106.jpg.780x439.jpg,2019-07-13 11:08:02
静安,曹家渡,高荣小区,51,6000元/月 (季付价),中楼层/24层,1室1厅,南,5天前,1年以内,有,暂无数据,民水,民电,4,739,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/c3f95e1c-ee85-4e98-94de-0973b7c253ba.jpg.780x439.jpg,2019-07-13 11:08:06
浦东,南码头,建业新村,109,7500元/月 ,高楼层/6层,3室1厅,南,2天前,暂无数据,无,暂无数据,民水,民电,1,206,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/719690bf-c0c0-4820-b5bc-2d3d2fa07af4.jpg.780x439.jpg,2019-07-13 11:08:09
虹口,北外滩,丹徒路213号,40,4200元/月 ,高楼层/5层,1室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,3,413,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4ea5bd13-9bb0-4a74-aa89-a80677fc0cea.jpg.780x439.jpg,2019-07-13 11:08:13
长宁,北新泾,金淞家园,55,6300元/月 ,中楼层/13层,1室1厅,南,今天,暂无数据,有,暂无数据,民水,民电,1,544,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/34f31923-2389-4ccc-996f-44b1a8658625.jpg.780x439.jpg,2019-07-13 11:08:17
普陀,武宁,普雄馨苑,71,7000元/月 ,中楼层/6层,3室1厅,东南/南,2天前,暂无数据,无,暂无数据,民水,民电,3,660,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/88fb3b96-6d47-4932-9a4b-08de5996cf63.jpg.780x439.jpg,2019-07-13 11:08:20
浦东,三林,凌兆新村(凌兆路530弄),88,5100元/月 ,低楼层/6层,2室2厅,南,今天,暂无数据,无,暂无数据,民水,民电,3,727,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/da4332bc-7db5-4812-ab57-de4343094a8e.jpg.780x439.jpg,2019-07-13 11:08:24
浦东,金杨,金杨新村五街坊,49,4200元/月 (季付价),中楼层/6层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,3,327,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/8a754f66-a797-4310-9ee7-05a77816354c.jpg.780x439.jpg,2019-07-13 11:08:28
虹口,临平路,晨林花苑,99,8800元/月 ,中楼层/6层,2室2厅,南,2天前,暂无数据,无,暂无数据,民水,民电,3,445,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/7fba354d-4845-4f28-b42c-a29967a1aaf2.jpg.780x439.jpg,2019-07-13 11:08:31
浦东,外高桥,潼港二村,60,3500元/月 (季付价),高楼层/6层,1室1厅,南/北,1天前,1年以内,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/16c7ed37-08ab-4f59-a316-d3c8efdfb957.jpg.780x439.jpg,2019-07-13 11:08:35
闵行,华漕,爱博一村,40,3500元/月 ,中楼层/13层,2室0厅,北,5天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/d4035ec4-9513-4cb1-b4ee-9dfb0543876d.png.780x439.jpg,2019-07-13 11:08:39
闸北,闸北公园,牡丹苑(闸北),29,4000元/月 (季付价),高楼层/6层,1室0厅,南,2天前,1年以内,无,暂无数据,民水,民电,2,828,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/e320b2e8-eec2-49e7-bff1-76610ca81b3d.jpg.780x439.jpg,2019-07-13 11:08:42
浦东,外高桥,怡静园,44,2400元/月 (季付价),中楼层/6层,1室1厅,南,4天前,1年以内,无,暂无数据,民水,民电,0,0,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/0c501abc-74cf-45c6-88c6-7761588a2f62.jpg.780x439.jpg,2019-07-13 11:08:46
嘉定,丰庄,丰庄四村,44,3000元/月 ,高楼层/6层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,1,1043,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/40d1dc2a-d8f3-44ad-9b35-b455ab4879e2.jpg.780x439.jpg,2019-07-13 11:08:50
徐汇,华东理工,梅苑,58,5000元/月 ,低楼层/6层,2室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,878,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8b4c0acd-ac72-4a36-bc81-5916f64ce7ae.jpg.780x439.jpg,2019-07-13 11:08:53
嘉定,菊园新区,慈竹路836弄,78,1700元/月 ,低楼层/24层,2室1厅,南,3天前,暂无数据,暂无数据,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/9a4d0470-1f61-4dc7-b911-4c9bde101f6d.jpg.780x439.jpg,2019-07-13 11:08:57
徐汇,徐家汇,紫元大厦,109,8800元/月 (季付价),高楼层/24层,2室2厅,南,5天前,2~3年,有,暂无数据,民水,民电,3,879,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/5e76d068-080a-4ca9-ba94-1259711efbe5.jpg.780x439.jpg,2019-07-13 11:09:01
浦东,陆家嘴,陈家宅小区(潍坊西路),50,6000元/月 (季付价),低楼层/25层,2室0厅,东南,2天前,1年以内,有,暂无数据,民水,民电,1,985,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/22d5c6df-1ff1-4e18-86bb-18a165b6d33a.jpg.780x439.jpg,2019-07-13 11:09:04
宝山,张庙,共和小区,49,4500元/月 ,高楼层/6层,1室1厅,南,2天前,暂无数据,无,暂无数据,民水,民电,1,159,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/05376a89-6e37-4c88-99ea-cac8cb7b7c17.jpg.780x439.jpg,2019-07-13 11:09:08
徐汇,斜土路,大木小区,34,5000元/月 ,高楼层/7层,1室0厅,南,今天,暂无数据,无,暂无数据,民水,民电,3,200,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/vradmin/1000000022274708/images/1a652a13-8b23-41e8-8f0d-e19f713a2189.png.q_70.jpg,2019-07-13 11:09:12
松江,九亭,中大九里德(公寓),90,6200元/月 ,中楼层/17层,2室2厅,南,4天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-2ea69cc3-b98f-4b45-9fe8-7de6f213be4a.jpg.780x439.jpg,2019-07-13 11:09:16
徐汇,康健,花苑村丁香园,52,7000元/月 (季付价),高楼层/6层,2室1厅,南,3天前,1~2年,无,暂无数据,民水,民电,1,527,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/56557f19-4252-4698-b393-8f6adb4cdd10.jpg.780x439.jpg,2019-07-13 11:09:19
徐汇,田林,田林三村,61,6600元/月 ,低楼层/6层,2室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,2,849,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/916560df-11a4-42a0-87a1-197322dbbb56.jpg.780x439.jpg,2019-07-13 11:09:23
静安,江宁路,新丰小区,43,5800元/月 (双月付价),低楼层/7层,1室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,3,222,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/42cece46-a10b-4444-bf86-66b666ae2f45.jpg.780x439.jpg,2019-07-13 11:09:41
长宁,镇宁路,新海小区(长宁),45,6500元/月 (季付价),高楼层/5层,2室1厅,南,2天前,1~2年,无,暂无数据,民水,民电,2,754,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/8110914c-32c3-4e09-8b28-0a7f6a016dc8.jpg.780x439.jpg,2019-07-13 11:09:45
闸北,大宁,延长中路451弄,37,4500元/月 ,高楼层/6层,2室1厅,南,2天前,暂无数据,无,暂无数据,民水,民电,2,355,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b3a927c0-7320-49e5-af86-1207912f2c5e.jpg.780x439.jpg,2019-07-13 11:09:49
黄浦,蓬莱公园,中福花苑,42,6800元/月 ,中楼层/15层,1室2厅,西,今天,暂无数据,有,暂无数据,民水,民电,2,291,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/24e11ce1-5d6a-4c40-a458-5a0eed43a531.jpg.780x439.jpg,2019-07-13 11:09:52
浦东,金桥,东沟一村,56,4100元/月 (季付价),高楼层/6层,1室2厅,南/北,今天,1年以内,无,暂无数据,民水,民电,2,994,1,1,1,1,0,1,0,0,1,0,https://image1.ljcdn.com/310000-inspection/c823e442-811b-4f86-ac72-63a46bc0b105.jpg.780x439.jpg,2019-07-13 11:09:56
徐汇,康健,迎春园,71,6000元/月 (季付价),中楼层/28层,2室1厅,南,4天前,2~3年,有,暂无数据,民水,民电,1,767,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/prod-00d5697b-e1bd-48ca-89ad-25b71b4c3189.jpg.780x439.jpg,2019-07-13 11:09:59
浦东,三林,世华锦城,80,6800元/月 ,中楼层/6层,2室1厅,南,3天前,暂无数据,无,暂无数据,民水,民电,2,479,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4a89cf18-8282-42a4-855a-a0c05bcd084f.jpg.780x439.jpg,2019-07-13 11:10:03
宝山,顾村,保利叶语(一期)(公寓),89,5500元/月 (季付价),高楼层/22层,2室2厅,南,2天前,1~2年,有,暂无数据,民水,民电,1,477,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/781efa56-6468-4354-ae41-c0dcdde34689.jpg.780x439.jpg,2019-07-13 11:10:07
闵行,七宝,白浪新村,49,4500元/月 ,高楼层/6层,2室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,1,534,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1a146638-dcd0-4f6e-a5bd-7939b2369a94.jpg.780x439.jpg,2019-07-13 11:10:10
杨浦,鞍山,同济新村,31,3900元/月 ,低楼层/6层,1室0厅,南,2天前,暂无数据,无,暂无数据,民水,民电,5,149,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/365dad1e-3634-4f56-989f-5af7c45f7353.jpg.780x439.jpg,2019-07-13 11:10:14
宝山,大华,中环一号(三期),87,5800元/月 ,高楼层/18层,2室2厅,南,2天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/245b3d05-179e-402d-a1ca-710a43309fd2.jpg.780x439.jpg,2019-07-13 11:10:18
黄浦,董家渡,薛家浜路242弄,54,6800元/月 ,高楼层/6层,2室1厅,东南,2天前,暂无数据,无,暂无数据,民水,民电,2,402,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/60232a00-3bdd-4c09-81c6-3430a45106fd.jpg.780x439.jpg,2019-07-13 11:10:21
徐汇,华东理工,和平小区(徐汇),79,6000元/月 ,低楼层/6层,2室1厅,南,今天,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a3c207e9-d1a5-4f8a-8dec-7b9b792a0556.jpg.780x439.jpg,2019-07-13 11:10:25
青浦,徐泾,上海豪都国际花园(公寓),90,3500元/月 ,中楼层/6层,2室2厅,南,5天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/37c66549-42cf-431c-968e-b6799d699be1.jpg.780x439.jpg,2019-07-13 11:10:29
虹口,北外滩,前进小区,54,6800元/月 ,高楼层/6层,2室1厅,南/北,1天前,暂无数据,无,暂无数据,民水,民电,4,641,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2827a4e5-06d0-4746-a174-3310bedf3630.jpg.780x439.jpg,2019-07-13 11:10:32
闸北,彭浦,和源名城,80,6000元/月 ,低楼层/32层,2室2厅,南,今天,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/6825ddd7-f3f9-4227-b729-f098ef85c07d.jpg.780x439.jpg,2019-07-13 11:10:36
徐汇,徐家汇,零陵小区,54,7000元/月 (季付价),低楼层/6层,2室1厅,南,今天,1年以内,无,暂无数据,民水,民电,5,76,1,1,1,1,1,1,1,1,1,1,http://vrlab-image.ljcdn.com/release/vradmin/1000000022154410/images/e64a58c5-74c7-4e27-a2e9-e363512e4840.png.q_70.jpg,2019-07-13 11:10:40
浦东,临港新城,万科金域澜湾,75,3300元/月 ,高楼层/8层,2室1厅,南,今天,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,1051,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/417160ca-bcbd-4c66-b5b0-b04283a70836.jpg.780x439.jpg,2019-07-13 11:10:43
浦东,康桥,康桥宝邸,102,4500元/月 ,低楼层/14层,3室2厅,南,今天,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2da1de26-0372-4f9e-95be-ce5eacf87980.jpg.780x439.jpg,2019-07-13 11:10:47
徐汇,上海南站,汇成五村,40,3700元/月 ,低楼层/6层,1室1厅,南,1天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a0d5e385-b4a9-4e37-85ee-0e3422cf6f48.jpg.780x439.jpg,2019-07-13 11:10:51
浦东,新场,新环西路546弄,93,2400元/月 ,中楼层/5层,2室1厅,南,4天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/7c519f87-d336-4a3d-b777-bb57d5d6e644.jpg.780x439.jpg,2019-07-13 11:10:54
虹口,北外滩,保民新村,35,4200元/月 ,中楼层/6层,1室1厅,南/西南,1天前,暂无数据,无,暂无数据,民水,民电,3,698,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b8e82870-3102-46f8-8d5c-aeadcd666049.jpg.780x439.jpg,2019-07-13 11:10:58
普陀,长风,长风一村小区,32,3500元/月 ,中楼层/6层,1室0厅,南,3天前,暂无数据,无,暂无数据,民水,民电,2,613,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/b9dd6b76-4001-438f-bd4f-ac27c711677d.png.780x439.jpg,2019-07-13 11:11:02
