Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time
松江,车墩,好莱坞小区,33,1700元/月 ,高楼层/6层,1室1厅,南,2个月前,暂无数据,无,暂无数据,民水,民电,4,183,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b404a5ef-480f-4797-8b86-8e2f9ca1ac8f.jpg.780x439.jpg,2019-07-13 13:02:05
闵行,华漕,爱博三村,32,3000元/月 ,低楼层/13层,1室0厅,南,1天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/f431e66c-96e6-4609-ba64-125d2c41fe84.jpg.780x439.jpg,2019-07-13 13:02:10
长宁,天山,天山星城,76,12000元/月 ,低楼层/18层,2室1厅,南,今天,暂无数据,有,暂无数据,民水,民电,2,110,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/de2d0e16-1758-48e0-a53d-f36b967f9882.jpg.780x439.jpg,2019-07-13 13:02:15
虹口,曲阳,天宝西路252弄,27,2900元/月 ,中楼层/5层,1室0厅,北,12天前,暂无数据,无,暂无数据,民水,民电,3,389,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/test-b40f0d68-40d4-49ae-8e1f-5e2ee7f0e013.png.780x439.jpg,2019-07-13 13:02:20
虹口,曲阳,赤峰小区,75,5500元/月 ,低楼层/19层,2室1厅,南,1个月前,暂无数据,有,暂无数据,民水,民电,2,729,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b3d7e151-ef32-46de-bb4b-79efa9bbfc03.jpg.780x439.jpg,2019-07-13 13:02:24
浦东,碧云,维诗凯亚,428,53000元/月 ,低楼层/3层,4室2厅,南,1天前,暂无数据,无,暂无数据,民水,民电,1,1017,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/shfdfs-image/20170406/31643aae-5b76-4f28-9385-b1368566d677.jpg.780x439.jpg,2019-07-13 13:02:29
徐汇,长桥,长桥五村,44,4000元/月 ,中楼层/6层,1室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c65703db-4460-4982-bcc6-1d6c88cb69e3.jpg.780x439.jpg,2019-07-13 13:02:34
闵行,古美,东兰小区,50,4500元/月 ,高楼层/6层,2室1厅,南,3个月前,暂无数据,无,暂无数据,民水,民电,2,549,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/68659955-8aa3-4d7b-af35-758431234333.jpg.780x439.jpg,2019-07-13 13:02:38
长宁,北新泾,清池路102号,40,3500元/月 ,低楼层/6层,1室0厅,南,3个月前,暂无数据,无,暂无数据,民水,民电,2,1045,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a4fdbdb6-c573-444c-85ff-6eff0bd75350.jpg.780x439.jpg,2019-07-13 13:02:43
杨浦,中原,开鲁二村,42,4000元/月 ,高楼层/6层,1室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,2,214,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/eb527059-0c05-4171-a901-ceb3db179eb3.jpg.780x439.jpg,2019-07-13 13:02:48
黄浦,世博滨江,金中苑,52,6200元/月 (季付价),中楼层/24层,1室1厅,南,6天前,1年以内,有,暂无数据,民水,民电,2,160,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/0b6ef336-efef-4b0c-8c7f-f11ac819ca0c.jpg.780x439.jpg,2019-07-13 13:02:52
嘉定,嘉定新城,金地世家,90,5800元/月 ,低楼层/18层,3室2厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,2,403,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4d4b14f5-d55e-4164-8818-b7c77d9e743a.jpg.780x439.jpg,2019-07-13 13:02:57
浦东,张江,华发四季,89,6500元/月 ,低楼层/18层,3室1厅,南,29天前,暂无数据,暂无数据,暂无数据,民水,民电,1,928,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a12b2362-269d-469a-ace5-18db1d24b452.jpg.780x439.jpg,2019-07-13 13:03:02
虹口,凉城,宝华城市花园,90,5500元/月 (季付价),高楼层/27层,2室1厅,南,27天前,1年以内,有,暂无数据,民水,民电,0,0,0,0,0,1,1,0,0,0,0,1,https://image1.ljcdn.com/310000-inspection/add2725a-e8bb-424f-ba34-72f5e25a41ac.jpg.780x439.jpg,2019-07-13 13:03:06
宝山,顾村,保利叶语(一期)(公寓),119,7600元/月 ,低楼层/21层,4室2厅,南,14天前,暂无数据,有,暂无数据,民水,民电,1,477,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/094c0450-ddc3-426b-872d-41165c0a0e8d.jpg.780x439.jpg,2019-07-13 13:03:11
浦东,金杨,浦东大道2511弄,42,3500元/月 ,高楼层/6层,1室1厅,南,7天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b5583fe9-c52c-4ca2-88a8-02267f6a8499.jpg.780x439.jpg,2019-07-13 13:03:16
闵行,金虹桥,虹桥花苑,108,14000元/月 ,低楼层/19层,2室2厅,南,4个月前,暂无数据,有,暂无数据,民水,民电,1,1018,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a2080306-5029-4b0b-8362-eceb6f76c84d.jpg.780x439.jpg,2019-07-13 13:03:21
杨浦,鞍山,彰武路120弄,46,4500元/月 (季付价),高楼层/6层,1室1厅,南,12天前,3年以上,无,暂无数据,民水,民电,1,729,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/fd54b115-cf16-4dd6-8f6c-6b751ebc6676.jpg.780x439.jpg,2019-07-13 13:03:25
宝山,共康,共康五村,50,3500元/月 ,高楼层/6层,1室1厅,南,4个月前,暂无数据,无,暂无数据,民水,民电,2,779,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/de337fc6d15065f20bdbeb9bec08c069/screenshot/1556595498_9/pc0_6oj6vC4hw.jpg.q_70.jpg,2019-07-13 13:03:30
闵行,浦江,世博家园十一街坊,85,4700元/月 ,高楼层/11层,2室1厅,南,今天,暂无数据,有,暂无数据,民水,民电,1,679,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/23b2b83e-6559-478b-84dc-87b12ae9cd13.jpg.780x439.jpg,2019-07-13 13:03:53
黄浦,打浦桥,徐家汇路454弄,48,8000元/月 (季付价),高楼层/7层,2室1厅,南,14天前,1年以内,无,暂无数据,民水,民电,3,182,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/0b3d58bb-7c7f-4402-9780-4d901a1b29ae.jpg.780x439.jpg,2019-07-13 13:03:58
浦东,塘桥,中远行家,30,3500元/月 ,中楼层/28层,1室0厅,西,1个月前,暂无数据,有,暂无数据,民水,民电,2,802,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8042d10f-9826-478a-a3bf-5900cff2d71a.jpg.780x439.jpg,2019-07-13 13:04:02
浦东,源深,桃林一小区,36,4800元/月 ,低楼层/6层,2室1厅,南,26天前,暂无数据,无,暂无数据,民水,民电,3,747,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/9648968a-1b8c-4484-8d4a-b340d29bfd43.jpg.780x439.jpg,2019-07-13 13:04:07
闵行,莘庄,报春三村,67,3900元/月 (季付价),低楼层/6层,2室1厅,南,21天前,1年以内,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c59ca532-137b-4657-abbf-002e619aa849.jpg.780x439.jpg,2019-07-13 13:04:12
杨浦,中原,国和一村,41,4300元/月 ,高楼层/6层,1室1厅,南,13天前,暂无数据,无,暂无数据,民水,民电,2,169,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/ba2ef581-9941-4b2e-8fd2-886624277279.png.780x439.jpg,2019-07-13 13:04:16
闵行,老闵行,红旗三村,55,2500元/月 ,中楼层/6层,2室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,2,687,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/af38f5d3-3b13-4c77-957d-de6bc7e6673f.jpg.780x439.jpg,2019-07-13 13:04:21
浦东,唐镇,金融家,96,4500元/月 ,低楼层/8层,2室2厅,南,5个月前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/e046092aa19def25f5502bd477048b5b/screenshot/1550727661_7/pc0_BWDbQBD9I.jpg.q_70.jpg,2019-07-13 13:04:26
黄浦,新天地,国际广场(卢湾),95,8800元/月 ,高楼层/28层,2室2厅,南/西,24天前,暂无数据,有,暂无数据,民水,民电,4,12,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2532e78d-bda1-41cc-b37d-b6b740860d39.jpg.780x439.jpg,2019-07-13 13:04:31
闸北,永和,翔前小区,67,4000元/月 ,高楼层/6层,2室1厅,南,2个月前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b4a1524b-4cd7-4453-9116-8434bdd0261a.jpg.780x439.jpg,2019-07-13 13:04:35
嘉定,江桥,YOHO街区,45,2500元/月 ,中楼层/6层,1室1厅,北,10天前,暂无数据,无,暂无数据,商水,商电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/f3df34f6-552a-40c8-bf32-ec3b98525a8e.png.780x439.jpg,2019-07-13 13:04:40
浦东,世博,东明苑,77,7000元/月 ,低楼层/24层,2室1厅,南/北,6天前,暂无数据,有,暂无数据,民水,民电,3,336,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8c67d4ce-30f2-40c5-b08a-eb098a991ea3.jpg.780x439.jpg,2019-07-13 13:04:45
宝山,大场镇,乾溪新村,45,3100元/月 ,高楼层/6层,1室1厅,南,19天前,暂无数据,无,暂无数据,民水,民电,2,299,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0c241106-0a1c-45bd-b96a-26bc2e33a430.jpg.780x439.jpg,2019-07-13 13:04:50
闵行,莘庄,绿茵苑(闵行),144,7000元/月 (季付价),低楼层/17层,3室2厅,南,3个月前,1~3个月,有,暂无数据,民水,民电,0,0,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/shfdfs-image/20160304/00a2c1c5-ec38-4b4d-a193-5a635d2ea1db.jpg.780x439.jpg,2019-07-13 13:04:55
浦东,金杨,金杨新村九街坊,57,4900元/月 ,高楼层/6层,2室1厅,南,5天前,暂无数据,无,暂无数据,民水,民电,3,172,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/e69fbbd7-6165-4204-93b1-2ba1939aa8c6.jpg.780x439.jpg,2019-07-13 13:05:00
黄浦,打浦桥,南园新村,41,4700元/月 (季付价),高楼层/6层,1室1厅,东南,4个月前,1年以内,无,暂无数据,民水,民电,3,3,1,1,1,1,1,1,1,1,1,1,http://vrlab-image.ljcdn.com/release/vradmin/1000000022250458/images/92370a40-bd07-41f7-b6a1-a63062fab5c3.png.q_70.jpg,2019-07-13 13:05:04
虹口,鲁迅公园,何家宅小区,34,5800元/月 (月付价),高楼层/6层,2室1厅,南,19天前,1~2年,无,暂无数据,民水,民电,4,47,1,1,1,1,1,1,0,0,1,0,https://image1.ljcdn.com/310000-inspection/e1810a68-9d40-4bfb-a309-708ddb7fb074.jpg.780x439.jpg,2019-07-13 13:05:09
浦东,金杨,黄山始信苑,68,6300元/月 ,中楼层/6层,2室1厅,南,7天前,暂无数据,无,暂无数据,民水,民电,2,720,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/eb2e0c60-4220-4d77-abe7-3901ec128910.png.780x439.jpg,2019-07-13 13:05:14
静安,南京西路,化工小区(静安),41,6500元/月 (季付价),中楼层/8层,1室1厅,南,4个月前,2~3年,无,暂无数据,民水,民电,4,351,1,1,1,1,1,1,0,0,1,1,http://vrlab-image.ljcdn.com/release/auto3dhd/5ef5636dc0459e2ad937f4f7877791c6/screenshot/1558588312_2/pc0_GvxqQgoLv.jpg.q_70.jpg,2019-07-13 13:05:18
闵行,浦江,永康城玉兰苑,80,2800元/月 ,低楼层/11层,2室1厅,南,1个月前,暂无数据,暂无数据,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d9a285b8-3fdc-44e3-a85e-530da2667a76.jpg.780x439.jpg,2019-07-13 13:05:23
长宁,中山公园,锦屏路10弄,40,4800元/月 ,中楼层/6层,1室1厅,南,16天前,暂无数据,无,暂无数据,民水,民电,1,744,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/56bda96d-5d55-4ac2-baac-197ddc4f758e.jpg.780x439.jpg,2019-07-13 13:05:28
青浦,盈浦,新城盛世,95,4000元/月 (季付价),中楼层/14层,3室2厅,南,5个月前,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,0,0,0,0,0,1,1,0,1,0,0,1,https://image1.ljcdn.com/310000-inspection/4b430919-648c-48a9-b092-233cb236a421.jpg.780x439.jpg,2019-07-13 13:05:32
浦东,世博,博爱家园,94,8500元/月 ,低楼层/11层,2室2厅,南,16天前,暂无数据,有,暂无数据,民水,民电,1,248,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/09e48125-68d8-4e38-864a-b7f25a1a4626.jpg.780x439.jpg,2019-07-13 13:05:37
浦东,北蔡,金旋小区,58,5000元/月 ,高楼层/6层,2室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,3,772,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b2ba88ed-27b2-4402-8942-7e91567dfb4c.jpg.780x439.jpg,2019-07-13 13:05:42
虹口,临平路,临平路250弄,42,5300元/月 ,中楼层/7层,1室1厅,南,10天前,暂无数据,无,暂无数据,民水,民电,3,485,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/e2336e8e-cca9-4870-bbef-96932011bcec.jpg.780x439.jpg,2019-07-13 13:05:47
宝山,大华,大华一村,60,5800元/月 ,中楼层/6层,2室1厅,南/北,6天前,暂无数据,无,暂无数据,民水,民电,3,6,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/4c2320c2-a5a7-4aa0-acff-f47fe9092168.jpg.780x439.jpg,2019-07-13 13:05:52
长宁,北新泾,虹康花苑(三期),78,7600元/月 ,低楼层/6层,2室1厅,南,3天前,暂无数据,无,暂无数据,民水,民电,1,522,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8f037474-542b-44ab-8329-cab82393629a.jpg.780x439.jpg,2019-07-13 13:05:56
虹口,曲阳,玉田新村,30,3500元/月 ,低楼层/5层,1室0厅,北,19天前,暂无数据,无,暂无数据,民水,民电,4,281,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/51f672e1-0e74-4480-bada-55c05af0c2e9.jpg.780x439.jpg,2019-07-13 13:06:01
浦东,世博,昌里花园(二期),43,5400元/月 ,低楼层/18层,1室1厅,南,1年前,暂无数据,有,暂无数据,民水,民电,3,820,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/489ef777-73d4-4f01-8eaa-77dc92f74c26.jpg.780x439.jpg,2019-07-13 13:06:06
浦东,金桥,荷三小区,42,3000元/月 ,中楼层/6层,1室1厅,南,11天前,暂无数据,无,暂无数据,民水,民电,1,944,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/c6f72aee-9296-4df5-a677-3af0616d7e0d.jpg.780x439.jpg,2019-07-13 13:06:10
虹口,凉城,广中路312号,56,4800元/月 ,高楼层/7层,2室1厅,南/北,21天前,暂无数据,暂无数据,暂无数据,民水,民电,1,1160,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/15ca2ed5-79bd-4021-a7ea-6fa524bbba9a.jpg.780x439.jpg,2019-07-13 13:06:33
杨浦,周家嘴路,明丰苑,93,8200元/月 ,高楼层/6层,3室1厅,南,3天前,暂无数据,无,暂无数据,民水,民电,2,550,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/48a24a11-8756-4c59-9e92-b08664825110.jpg.780x439.jpg,2019-07-13 13:06:38
长宁,虹桥,虹储小区,73,8000元/月 (季付价),中楼层/5层,2室1厅,南,今天,1年以内,无,暂无数据,民水,民电,3,132,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/0196b170-271f-41a8-8565-48c61342b7dc.jpg.780x439.jpg,2019-07-13 13:06:43
嘉定,徐行,首创旭辉城(公寓),89,3600元/月 ,高楼层/17层,3室2厅,南/北,2天前,暂无数据,暂无数据,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1518e887-d97d-480b-b501-2778b5c69d05.jpg.780x439.jpg,2019-07-13 13:06:47
闵行,莘庄,新申花城茉莉苑,71,4500元/月 ,中楼层/6层,2室2厅,东南,2天前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/b1078867-47b4-410a-871f-429eb263f646.jpg.780x439.jpg,2019-07-13 13:06:52
浦东,康桥,达城锦园,76,4200元/月 ,中楼层/14层,2室2厅,南,6天前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/59ae3376-49a1-4b00-9b54-37ef63aaceb4.jpg.780x439.jpg,2019-07-13 13:06:57
嘉定,嘉定新城,骏丰玲珑坊,54,3600元/月 ,低楼层/23层,1室1厅,南,9天前,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,1,204,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/vradmin/1000000022153671/images/38631dc6-f45f-4966-a587-6c320495a0f6.png.q_70.jpg,2019-07-13 13:07:01
静安,静安寺,北京西路1709号,32,5000元/月 (季付价),低楼层/2层,1室1厅,西/北,9天前,1~2年,暂无数据,暂无数据,暂无数据,暂无数据,3,313,0,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/996f5701-9aa5-4920-b705-8b29f44f42dc.jpg.780x439.jpg,2019-07-13 13:07:06
宝山,高境,殷高小区,64,5800元/月 ,低楼层/6层,2室1厅,南,14天前,暂无数据,无,暂无数据,民水,民电,1,825,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/084456c4-8cca-47d1-b410-c9dcc32d53ab.png.780x439.jpg,2019-07-13 13:07:11
长宁,中山公园,绿地海怡公寓,69,8300元/月 (季付价),中楼层/28层,2室1厅,南,22天前,1~2年,有,暂无数据,民水,民电,0,0,1,1,1,1,1,1,1,1,1,1,http://vrlab-image.ljcdn.com/release/auto3dhd/da85232e970969bcd9049b3ac43bf2dc/screenshot/1560580223_6/pc0_RRelWeZXA.jpg.q_70.jpg,2019-07-13 13:07:16
黄浦,蓬莱公园,中福花苑,50,6600元/月 (季付价),低楼层/15层,1室2厅,西北,2个月前,1年以内,有,暂无数据,民水,民电,2,291,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/49f20ca0-9013-4486-9989-e1779f59cb3d.jpg.780x439.jpg,2019-07-13 13:07:20
闵行,春申,蔷薇八村,68,3000元/月 ,低楼层/6层,2室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/57bab3eb-4af4-4e03-bb45-54de9fb84e7f.jpg.780x439.jpg,2019-07-13 13:07:25
宝山,淞南,淞南大八村,43,2800元/月 ,高楼层/6层,1室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,1,336,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/3e917c15-2a89-43c6-a579-84d50e867f13.jpg.780x439.jpg,2019-07-13 13:07:29
浦东,金杨,金杨新村五街坊,47,3700元/月 ,中楼层/6层,1室1厅,南,11天前,暂无数据,无,暂无数据,民水,民电,3,327,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/9e768a6a-26e3-4a94-a154-39c7db681698.jpg.780x439.jpg,2019-07-13 13:07:34
徐汇,万体馆,住友公寓,82,8300元/月 (季付价),中楼层/22层,3室1厅,南,2个月前,1~2年,有,暂无数据,民水,民电,5,535,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/32196f35-6193-4fde-9ff7-60eb80b1e7e3.jpg.780x439.jpg,2019-07-13 13:07:39
青浦,徐泾,万科天空之城,99,9000元/月 ,中楼层/13层,3室2厅,南,9个月前,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,2,1,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2a19505f-feef-4e1e-8a60-f23e9427e079.jpg.780x439.jpg,2019-07-13 13:07:43
徐汇,衡山路,兴国路271弄,34,7600元/月 (季付价),低楼层/6层,1室1厅,南,20天前,1年以内,无,暂无数据,民水,民电,3,414,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/6cc9a1e1-04cf-4a42-a276-680c21d24bf1.jpg.780x439.jpg,2019-07-13 13:07:48
黄浦,豫园,太阳都市花园,95,12000元/月 (季付价),高楼层/33层,2室2厅,南,19天前,1年以内,有,暂无数据,民水,民电,3,353,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/2c2fe163-a63c-4f63-b546-502ff0f96313.jpg.780x439.jpg,2019-07-13 13:07:53
浦东,花木,新领地,62,5500元/月 ,中楼层/29层,1室1厅,北,13天前,暂无数据,有,暂无数据,民水,民电,2,950,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/cc362707-28c6-43ec-b4cf-c13a45d25f89.jpg.780x439.jpg,2019-07-13 13:07:57
长宁,天山,天原二村,33,3600元/月 ,中楼层/6层,1室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,1,248,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/35248105-4f4a-4a93-b008-8c639954739a.jpg.780x439.jpg,2019-07-13 13:08:02
徐汇,徐家汇,福源汇居,122,16000元/月 ,高楼层/17层,2室2厅,南/北,3天前,暂无数据,有,暂无数据,民水,民电,3,366,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/832078d0-4f90-40bb-bb4d-046ea602bfbe.jpg.780x439.jpg,2019-07-13 13:08:07
闵行,古美,南方新村,78,5500元/月 ,高楼层/6层,2室2厅,南,2个月前,暂无数据,无,暂无数据,民水,民电,2,488,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/prod-0e5bee18-b0a5-4320-926d-bfd38a7e4484.jpg.780x439.jpg,2019-07-13 13:08:12
